Latitude,Longitude,Radius,Depth
42.9647,308.109,5.5918,-2551.595703
42.9822,308.2178,7.8798,-2559.590088
43.1181,308.1915,5.9156,-2558.143799
43.0708,308.1698,16.477,-2557.575684
42.9964,308.2064,6.5102,-2562.970459
43.0057,308.238,6.2219,-2565.219238
43.0049,308.1773,8.6777,-2560.652832
42.9429,308.0508,25.9502,-2549.172363
43.1085,308.0249,7.507,-2536.960449
43.0208,308.0669,57.3603,-2547.518555
43.013,308.2798,9.1112,-2575.30957
43.0608,308.0272,28.7772,-2545.026855
42.9198,308.1835,8.1813,-2552.236084
42.9401,308.1941,6.8737,-2556.080811
42.9545,308.2529,6.6612,-2563.743164
43.0296,308.0916,6.432,-2548.420898
43.14,308.2148,22.79,-2559.585449
43.0387,308.1989,8.7959,-2560.422852
42.8776,308.1969,7.4075,-2553.910645
42.9366,308.0418,7.2216,-2547.647949
42.974,308.101,8.8988,-2554.155762
43.0056,308.2293,22.529,-2564.883545
43.0753,308.2038,17.8105,-2559.083496
42.9235,308.2514,9.5369,-2562.273926
42.9313,308.0247,7.6031,-2546.94165
43.0728,308.0833,18.3008,-2546.054443
43.0636,308.2301,8.0295,-2561.954102
42.995,308.0691,8.8364,-2551.065186
43.1329,308.0745,6.0335,-2544.688232
43.0234,308.1694,5.7024,-2564.977295
43.0562,308.2816,12.3412,-2567.393066
43.0932,308.2675,5.9604,-2563.801025
43.0977,308.2828,13.6587,-2565.065674
42.9687,308.2594,7.4186,-2565.500244
42.9224,308.2765,9.8397,-2565.350342
42.9123,308.1334,7.9051,-2560.512207
43.1505,308.1643,8.4635,-2556.976563
42.919,308.1583,8.7847,-2549.965088
42.9992,308.2046,6.4173,-2563.970215
42.8853,308.1729,6.9614,-2548.218994
43.0122,308.056,6.8163,-2547.625977
43.0824,308.2731,5.7244,-2566.509033
43.0983,308.0559,8.836,-2546.099365
43.1059,308.1461,12.9369,-2554.856934
43.0241,308.1714,9.4242,-2562.005859
43.0101,308.2319,6.8842,-2563.908203
42.9801,308.1679,20.3403,-2555.409912
43.1,308.1491,5.5444,-2553.478027
42.8834,308.1375,7.4203,-2549.219971
42.9903,308.2212,8.4173,-2561.581299
43.0978,308.2332,7.1114,-2562.103027
43.1099,308.2531,7.9227,-2563.346436
43.0463,308.1947,41.4149,-2561.23999
43.0238,308.1312,9.8302,-2552.958252
42.913,308.0409,7.2326,-2543.884277
42.9778,308.2564,6.8989,-2561.991699
42.8776,308.2583,14.3672,-2565.541016
42.9088,308.0684,15.3401,-2548.422852
43.018,308.2984,14.5773,-2570.817871
42.9701,308.2579,7.7611,-2566.042725
42.9599,308.1538,6.3094,-2553.364258
43.0299,308.2268,6.0897,-2563.883301
42.8909,308.0776,7.8195,-2547.19873
42.9445,308.0957,6.5874,-2545.585938
42.9435,308.0477,7.0777,-2546.376221
42.9257,308.1965,8.0176,-2556.269775
42.9166,308.1506,7.2073,-2549.15625
43.1425,308.1671,6.1913,-2557.549561
42.9958,308.2218,50.406,-2563.442627
42.9124,308.1806,9.2004,-2552.332031
43.0281,308.2627,7.7875,-2569.49585
42.9744,308.2058,8.6163,-2558.071533
43.0634,308.1058,5.5815,-2549.107178
42.9278,308.0253,28.0948,-2545.981445
42.9798,308.0625,6.4156,-2546.454346
43.1304,308.0722,5.702,-2545.311523
42.8746,308.0701,7.2148,-2546.273193
43.0082,308.1755,10.8379,-2560.571533
42.9427,308.0285,7.3399,-2545.791504
42.9997,308.1689,8.026,-2559.122559
43.0548,308.2687,6.16,-2566.831055
42.9688,308.2203,7.0266,-2562.450928
42.8881,308.0232,10.9567,-2541.970459
43.0726,308.112,7.2074,-2548.812012
42.9175,308.1091,6.1764,-2546.596191
43.0374,308.1817,6.988,-2558.452148
42.9596,308.2984,14.059,-2568.820068
42.8768,308.0602,8.491,-2547.561279
43.0369,308.1867,7.1582,-2559.831787
42.9638,308.2192,15.1512,-2559.511719
43.1469,308.2081,5.7753,-2559.841797
43.0675,308.242,7.2084,-2561.587891
43.1565,308.2326,6.1764,-2558.411133
42.9015,308.078,13.8662,-2546.355225
42.9601,308.2011,6.1486,-2557.672119
42.9303,308.1147,26.8518,-2548.318359
42.9755,308.2577,7.057,-2561.713135
43.0892,308.2144,15.3482,-2562.269531
43.1502,308.1637,6.821,-2557.114502
43.0084,308.2379,9.5652,-2565.398926
42.9556,308.0938,6.3125,-2552.522217
43.0871,308.2445,34.6601,-2567.48584
43.0294,308.1449,59.3653,-2556.27832
43.0783,308.2464,52.4317,-2563.739014
42.9971,308.2168,24.7422,-2564.848877
43.0299,308.2086,10.7748,-2563.634033
42.995,308.2862,9.5502,-2569.550537
42.971,308.2883,6.3685,-2568.640381
43.0692,308.2917,7.3997,-2567.312256
42.8889,308.2297,9.469,-2559.133545
42.924,308.0673,31.9385,-2546.156982
43.0716,308.3045,7.3486,-2569.773682
42.9224,308.3042,20.6443,-2563.103271
42.9926,308.1014,6.3818,-2550.006836
42.9595,308.0427,23.4068,-2546.680176
43.1298,308.1363,5.842,-2553.83374
42.9322,308.1335,9.6328,-2551.329346
42.9533,308.2251,16.0832,-2562.286621
43.1377,308.1418,6.4969,-2554.702148
42.8855,308.0695,8.0146,-2547.852295
42.9253,308.1702,8.3943,-2553.42041
43.1188,308.2215,6.1557,-2557.831543
42.9315,308.2383,8.6334,-2560.582764
43.0209,308.213,12.3488,-2566.063232
42.9424,308.088,7.6079,-2546.287842
43.1515,308.2138,9.9503,-2558.395508
42.932,308.2691,12.2612,-2564.47876
43.0894,308.1537,5.9189,-2554.270752
43.1372,308.0579,6.4798,-2540.971436
43.0184,308.2351,7.9631,-2563.970703
43.0667,308.2378,7.1377,-2561.705078
43.0638,308.2345,10.7265,-2562.77124
43.1179,308.0469,9.5714,-2539.019043
43.1107,308.0751,5.7113,-2545.983398
42.9365,308.2567,5.792,-2560.333252
42.9398,308.266,7.1155,-2562.343262
43.1567,308.0848,8.3681,-2544.640869
42.8803,308.1827,23.14,-2550.476807
43.128,308.1876,7.509,-2558.453125
43.0996,308.2764,10.0167,-2563.185791
43.0066,308.242,5.3093,-2565.958984
43.1093,308.1847,5.6951,-2558.98291
43.0015,308.2037,5.6247,-2563.93335
42.8638,308.2724,10.2688,-2562.879883
42.9067,308.2893,18.7488,-2563.776367
42.9497,308.0479,30.0557,-2546.608154
43.0129,308.1737,6.0556,-2561.037354
43.0312,308.1762,6.3157,-2559.198242
43.1002,308.2341,9.3123,-2563.036621
43.1265,308.0959,6.5206,-2551.615723
42.9093,308.2258,5.9415,-2558.535156
42.9995,308.0448,15.9389,-2543.161133
43.1222,308.0838,6.8326,-2551.368408
42.9469,308.2103,6.4603,-2558.291016
43.0393,308.0451,6.2094,-2545.404297
43.1303,308.2451,21.2016,-2560.428467
42.9122,308.0434,8.9052,-2543.771973
43.0633,308.201,5.803,-2559.473145
42.8683,308.0707,7.2001,-2544.402832
43.0103,308.0866,6.3165,-2550.387695
43.047,308.0625,6.2912,-2549.007568
43.0884,308.0925,5.8605,-2548.282227
42.9784,308.1833,6.4695,-2556.903076
43.086,308.2939,6.0404,-2568.779541
42.9814,308.1426,5.6562,-2555.05957
43.0692,308.2189,20.9373,-2560.371338
43.0313,308.093,6.6524,-2548.737549
42.9762,308.2335,8.0692,-2561.186523
43.1283,308.2013,9.0954,-2560.27417
43.054,308.1869,7.5953,-2559.409424
42.9457,308.1771,6.5693,-2553.794189
42.9884,308.1419,6.4804,-2553.79541
43.1425,308.0718,6.8576,-2563.210938
43.1106,308.3073,6.8735,-2563.555176
42.9148,308.0489,6.3507,-2545.154053
43.07,308.2745,9.0855,-2565.419922
42.9253,308.0226,7.8482,-2548.063721
42.9748,308.212,6.5599,-2556.626709
43.0792,308.2789,5.6489,-2566.386719
42.9715,308.2402,7.8437,-2562.295898
42.9605,308.1659,8.4984,-2553.56958
43.0901,308.1315,8.6965,-2556.958008
43.0288,308.1988,7.5019,-2562.3396
42.8929,308.0323,5.4026,-2543.915527
42.9711,308.2838,6.6014,-2568.541992
42.9904,308.2626,5.7624,-2566.605225
43.0766,308.1754,6.2386,-2565.545166
43.0176,308.033,10.1189,-2545.443359
43.1384,308.26,23.737,-2561.750488
43.024,308.2304,8.0881,-2566.445801
43.0155,308.1695,6.0372,-2560.220459
43.0736,308.1473,8.268,-2555.419678
43.029,308.3083,9.9319,-2573.889893
42.8999,308.1315,18.4425,-2548.104004
43.1203,308.2809,6.0546,-2571.020508
42.8692,308.2421,7.476,-2563.455566
42.9789,308.2001,5.6775,-2558.861816
43.0651,308.0484,21.0395,-2548.168457
42.9275,308.2494,14.5806,-2564.434814
43.0907,308.2027,16.4098,-2559.462646
43.0124,308.269,6.9918,-2570.79541
42.9925,308.1436,10.0678,-2556.52124
43.0807,308.2764,13.3488,-2566.331787
43.116,308.2601,6.3783,-2561.253418
42.9149,308.2461,23.2438,-2561.739746
42.9658,308.026,7.9946,-2543.69165
43.0442,308.2129,7.6472,-2559.549316
43.0224,308.2864,25.9693,-2571.514404
43.0543,308.2625,7.1353,-2565.668457
43.1301,308.1739,7.12,-2557.259277
43.0159,308.2875,9.1726,-2573.749756
42.8812,308.1398,9.7389,-2554.249023
43.1551,308.1034,6.5706,-2547.432373
42.9541,308.0396,8.2919,-2543.662842
43.0988,308.1947,12.5782,-2559.472656
43.1475,308.0829,5.9958,-2541.645264
43.1062,308.1183,6.0837,-2549.928467
43.0746,308.2438,7.8413,-2563.057373
42.9745,308.0252,8.3516,-2543.736084
43.0218,308.2058,6.4622,-2563.254395
43.1183,308.1387,38.3682,-2555.364746
43.1393,308.1801,6.77,-2559.155029
43.0138,308.141,26.8239,-2555.106201
43.1161,308.2268,10.7801,-2562.200928
43.0909,308.1262,7.2181,-2552.778564
42.8834,308.2011,47.0039,-2554.057129
43.1215,308.1619,7.0474,-2555.278809
43.011,308.2812,7.7396,-2578.240479
42.9674,308.0933,7.3608,-2559.234863
43.033,308.169,60.9906,-2561.206055
42.9774,308.0387,47.6856,-2542.444824
42.9969,308.1723,13.0066,-2559.540771
43.0109,308.2219,9.3752,-2561.728516
43.156,308.1768,5.5258,-2557.840088
43.1414,308.1541,37.9877,-2555.216309
43.0701,308.3047,14.8719,-2570.707764
43.0549,308.0996,5.7271,-2549.51123
43.1249,308.2486,28.4353,-2559.911133
43.0859,308.0267,5.7975,-2543.548828
42.9392,308.0617,7.056,-2550.131592
42.9226,308.2493,25.7166,-2562.540283
42.9607,308.2057,10.7671,-2557.64209
42.9283,308.1423,6.7745,-2551.605469
42.9397,308.0671,5.6498,-2550.941895
43.0608,308.0411,5.6508,-2549.445557
42.9878,308.2873,7.9654,-2568.619873
43.0123,308.2999,6.729,-2570.503906
43.0951,308.055,10.9552,-2545.158203
42.9933,308.2894,7.4445,-2568.855225
42.9764,308.1461,7.9758,-2552.462891
42.9982,308.2582,125.7933,-2567.540283
43.1421,308.0279,34.1822,-2545.650146
43.0971,308.0393,6.3938,-2543.830811
42.9077,308.0859,6.0298,-2546.994385
42.9092,308.2899,19.2661,-2564.505615
43.0811,308.1793,7.9006,-2557.409424
42.9934,308.1447,26.8907,-2555.596436
42.9686,308.2084,5.8083,-2557.159668
43.0632,308.1636,6.6643,-2555.381836
43.0404,308.2036,6.0727,-2558.89624
42.9757,308.2731,19.6864,-2565.466553
42.8758,308.2098,11.3371,-2557.302979
42.9723,308.0598,16.8343,-2548.261963
42.8695,308.2202,6.2495,-2559.959961
42.9226,308.0503,8.6726,-2544.887451
43.1225,308.1893,6.5803,-2556.234863
42.971,308.2156,7.8929,-2557.167236
42.8808,308.0719,8.616,-2547.137207
43.0279,308.2812,7.4239,-2568.468262
42.9735,308.1397,7.2885,-2552.723633
42.877,308.2835,8.1923,-2563.249268
43.0082,308.1924,6.3214,-2564.502686
43.0615,308.1979,8.5123,-2559.988525
43.053,308.1711,6.7039,-2555.591064
43.0318,308.1733,10.1161,-2560.602783
42.9455,308.1622,6.9521,-2555.783936
43.1284,308.0699,6.0045,-2544.143066
42.9097,308.3064,6.3435,-2564.856201
42.925,308.291,6.2346,-2565.959473
43.0234,308.2987,6.4187,-2572.413818
42.8968,308.0227,6.8184,-2543.105957
43.026,308.1787,6.467,-2559.851318
43.032,308.0657,6.2471,-2545.04834
42.868,308.0388,10.7281,-2541.693115
43.0732,308.1355,6.1395,-2553.43335
43.0343,308.1751,6.972,-2564.417236
43.1557,308.2283,5.6819,-2559.432617
42.8943,308.1949,7.1315,-2556.445557
43.1531,308.2048,6.956,-2559.623535
43.1101,308.1605,23.574,-2557.34668
42.8808,308.2171,6.7238,-2559.229736
42.9524,308.2539,6.3863,-2564.659424
43.0847,308.0733,28.5786,-2545.249268
43.1568,308.2836,13.1788,-2564.324707
42.884,308.1399,6.4078,-2549.291016
43.0515,308.0567,7.4374,-2544.933594
42.8877,308.1888,6.8306,-2549.737793
42.9185,308.18,6.5789,-2551.714844
43.0937,308.2274,9.3041,-2563.006348
43.078,308.1522,50.5565,-2554.328857
43.0518,308.0963,5.7877,-2548.649414
42.9563,308.1145,25.1777,-2547.946045
42.8813,308.0506,7.8916,-2546.167236
42.8775,308.0822,8.7336,-2549.750732
43.0445,308.143,6.5857,-2554.025391
42.9983,308.1231,11.4088,-2554.68457
42.8726,308.2132,12.9712,-2558.211182
43.1493,308.0762,8.1728,-2543.601563
42.9408,308.2844,12.9635,-2564.434326
42.9171,308.28,8.3186,-2564.651611
42.9339,308.0971,6.4045,-2545.82959
43.0467,308.2232,12.2828,-2559.874512
43.1003,308.2277,6.3043,-2562.743652
42.8956,308.1894,5.9815,-2554.138184
43.1235,308.1262,6.6501,-2553.476807
43.034,308.1357,5.9054,-2555.612793
43.0077,308.054,5.8496,-2546.165771
43.0004,308.1825,27.1337,-2560.577637
42.9308,308.0573,5.645,-2547.70166
42.9884,308.0619,8.3747,-2546.000732
42.9006,308.1544,7.2499,-2548.864014
42.953,308.2783,11.6452,-2564.953613
42.9575,308.2855,24.0546,-2566.512695
42.899,308.2909,17.2854,-2564.238281
43.0583,308.064,5.5937,-2564.5
42.9872,308.2595,10.4861,-2576.892822
42.9807,308.2914,37.3667,-2565.887207
43.1379,308.254,6.3833,-2562.186035
42.9924,308.3016,5.7876,-2570.407959
42.9035,308.2981,9.6886,-2564.663086
43.1567,308.1228,9.0905,-2552.731934
43.1295,308.1182,17.6035,-2553.232666
42.9524,308.0708,9.8072,-2542.243896
43.0775,308.1777,6.0088,-2556.472412
43.1473,308.1848,16.0662,-2559.01416
43.0766,308.2555,8.8741,-2564.385742
42.89,308.2401,6.3168,-2564.607422
43.1525,308.3051,7.1031,-2565.877686
42.9773,308.2582,5.6091,-2561.978271
42.87,308.0539,5.7512,-2545.679932
43.0484,308.2796,6.2717,-2569.203613
43.0481,308.1894,7.9071,-2558.391602
42.869,308.118,6.4874,-2550.236816
43.0004,308.0401,6.1405,-2545.059814
42.9718,308.204,5.6604,-2555.913574
43.0515,308.2593,7.9767,-2565.283447
43.0511,308.2162,7.2229,-2560.296387
43.0503,308.0264,8.1873,-2547.7771
43.0556,308.0585,6.2974,-2539.310059
42.9046,308.051,7.5254,-2545.047607
43.0607,308.118,8.2211,-2551.517822
42.9452,308.0648,7.2725,-2546.39624
43.0151,308.233,5.915,-2562.91333
42.9252,308.2995,5.8683,-2564.841309
43.1084,308.1308,18.0685,-2551.709717
43.1176,308.2698,29.3696,-2564.225342
42.9058,308.0894,9.0643,-2548.009766
43.0431,308.135,6.3826,-2553.93042
42.9882,308.0966,7.0375,-2549.613525
42.8692,308.0381,7.5554,-2542.677002
42.8745,308.0631,6.4107,-2546.287842
42.9097,308.1865,7.8591,-2554.555664
42.8741,308.1662,6.257,-2548.121094
42.9301,308.1799,11.7041,-2554.97876
42.9625,308.0916,7.7117,-2549.652344
43.0052,308.1178,5.9565,-2557.299561
42.9478,308.2588,6.9714,-2560.669189
42.9981,308.2505,5.2677,-2567.049072
42.9367,308.2351,7.9637,-2558.241455
42.9782,308.2946,6.5134,-2567.855713
42.947,308.1525,7.189,-2552.593994
42.9045,308.2194,6.6551,-2558.610352
43.1005,308.0972,6.2508,-2545.318115
43.0216,308.1687,6.6893,-2561.123291
42.9682,308.1287,5.7024,-2550.608154
42.9735,308.1828,42.5838,-2557.129639
43.028,308.1417,6.8602,-2555.541016
43.0427,308.2669,6.2832,-2566.167236
43.0508,308.1468,15.6358,-2554.99292
42.9208,308.2103,8.843,-2557.090332
43.1354,308.2479,5.6772,-2562.081543
43.1159,308.0894,6.3574,-2548.373291
43.0382,308.0979,8.1858,-2550.804443
42.8944,308.2989,5.7047,-2563.746582
43.0735,308.1302,5.8384,-2552.696045
43.0172,308.2338,8.2856,-2563.462402
43.0044,308.1294,13.02,-2554.040527
42.9144,308.2643,6.2558,-2563.686768
42.9263,308.0584,5.782,-2545.084961
43.0233,308.2665,5.9848,-2573.366943
43.1274,308.2971,16.7441,-2564.4021
42.9132,308.0588,6.401,-2547.108643
42.92,308.2067,7.7064,-2556.208252
43.1403,308.2115,12.8885,-2560.605957
43.1356,308.2426,6.4156,-2562.303711
43.0304,308.1535,6.4504,-2558.4021
42.9709,308.1141,6.6006,-2549.996338
43.1162,308.308,5.9696,-2564.727539
43.1142,308.2451,6.8973,-2561.275391
42.9844,308.2851,8.8887,-2567.830811
42.9756,308.0669,6.4543,-2547.788086
43.0505,308.0472,7.5287,-2547.966553
42.9389,308.0237,6.1879,-2545.75293
43.0785,308.2065,5.8764,-2559.624268
43.1233,308.0475,6.8594,-2542.614258
43.1388,308.0373,10.4127,-2544.491455
42.9653,308.0809,9.3456,-2548.150391
42.9681,308.0525,6.8386,-2549.604004
43.1286,308.1635,27.7466,-2555.499512
42.879,308.1689,6.5783,-2551.17627
43.0373,308.1344,5.7127,-2555.192627
42.9526,308.1908,14.0536,-2556.255859
42.9645,308.2598,9.6453,-2565.631836
42.9593,308.0582,5.7291,-2546.095703
43.0764,308.2044,6.2888,-2559.065674
43.0901,308.2592,7.9147,-2563.175049
42.9527,308.079,9.2699,-2561.106934
43.0903,308.066,6.1818,-2548.878174
42.9484,308.2985,23.1011,-2565.510986
43.1288,308.2171,6.4551,-2558.659424
42.9778,308.175,12.9337,-2557.072754
43.0388,308.1586,6.0053,-2561.38501
42.9018,308.306,33.76,-2565.144531
43.0741,308.1107,8.5633,-2547.722168
43.0872,308.2909,15.9107,-2567.658203
43.1464,308.1678,29.7059,-2556.838867
43.0566,308.1622,13.1467,-2554.989502
43.1408,308.1799,6.2453,-2559.072998
43.0745,308.1807,20.0965,-2559.080566
42.9988,308.2391,6.4186,-2564.936768
42.9728,308.0861,6.2173,-2548.550293
42.989,308.241,6.2207,-2563.491943
43.1426,308.3004,12.047,-2564.718994
42.9969,308.2295,5.7158,-2564.047852
42.995,308.1288,6.4362,-2554.566162
43.0682,308.1078,7.8027,-2549.702393
43.0209,308.3059,7.7348,-2572.497559
43.1318,308.183,8.9491,-2558.734863
43.0038,308.2111,10.4884,-2563.017822
42.9169,308.0557,5.6406,-2545.606201
43.1353,308.2681,16.8659,-2562.074951
43.0075,308.1254,6.1063,-2555.286865
43.1465,308.143,8.4277,-2551.419922
42.9717,308.0458,10.0844,-2545.453857
43.0171,308.2552,7.5202,-2567.953125
42.89,308.1833,6.4072,-2550.630127
42.9681,308.219,11.7668,-2557.254883
42.9962,308.2341,21.6118,-2563.432373
42.8846,308.1347,11.6431,-2549.121582
42.9171,308.0813,7.2426,-2548.342285
43.0705,308.0772,6.3385,-2545.729736
43.1031,308.2224,5.8453,-2561.554688
43.1212,308.2348,6.0297,-2555.507568
43.0899,308.2091,18.1049,-2560.711426
43.0103,308.1939,12.0284,-2562.785889
43.0215,308.2814,8.1087,-2570.123535
43.0672,308.0726,7.7079,-2544.997803
43.1398,308.151,8.2068,-2554.661377
43.0707,308.0432,9.8774,-2546.94458
42.8878,308.0677,8.7716,-2547.17334
42.9186,308.0621,6.6,-2544.388184
42.9553,308.1471,7.2618,-2553.79834
42.9998,308.1256,6.5781,-2555.188477
43.0039,308.1776,11.3815,-2560.591064
42.9282,308.0708,6.7292,-2545.70166
43.077,308.291,6.0672,-2567.240479
43.0645,308.2434,7.0267,-2563.277588
42.9814,308.2705,7.3782,-2564.203369
43.0602,308.3003,6.4045,-2568.489746
42.9708,308.0958,13.3554,-2549.750488
43.044,308.0239,5.7683,-2541.550537
43.0776,308.1662,6.2741,-2557.038574
43.0597,308.291,10.6644,-2568.365234
43.1481,308.082,6.3199,-2542.326416
42.973,308.1767,7.7738,-2555.5979
43.1174,308.2602,6.1124,-2562.530762
43.0052,308.1982,6.7788,-2562.172363
43.1573,308.2825,9.2743,-2564.802002
43.014,308.105,6.4181,-2552.384521
43.0106,308.2459,11.6061,-2566.640625
43.0162,308.2305,6.5273,-2562.602295
43.0332,308.1903,8.5495,-2559.875244
42.9884,308.1857,8.4468,-2559.394287
43.0232,308.2151,7.4758,-2564.387207
43.0829,308.212,7.2488,-2560.76001
43.0599,308.2355,13.715,-2561.762695
42.9322,308.2786,6.4121,-2565.82959
43.0878,308.1294,7.6133,-2550.110596
43.0926,308.2507,6.7687,-2563.596191
43.0365,308.0665,7.7569,-2545.072998
42.8901,308.1119,6.9256,-2548.726563
42.9488,308.2182,7.054,-2558.659912
42.9638,308.2768,15.7745,-2568.47876
42.8699,308.1245,5.6613,-2555.542969
42.9016,308.1396,5.5597,-2547.448486
42.8848,308.1544,10.1458,-2550.008057
42.9233,308.1279,20.7867,-2549.786377
42.9383,308.0607,9.9491,-2549.782715
43.0559,308.1368,7.7703,-2552.730957
43.1058,308.1963,6.7901,-2560.694336
43.0542,308.2231,5.8428,-2560.727051
42.9798,308.1665,8.421,-2555.450928
42.9389,308.1422,6.2826,-2550.63208
43.0532,308.2186,7.6475,-2560.665527
42.965,308.1533,40.1206,-2553.605469
42.8763,308.0319,13.1388,-2542.110352
43.0547,308.2552,6.213,-2566.487305
43.1404,308.1833,10.7581,-2559.365723
43.0826,308.127,6.2355,-2552.114502
43.0489,308.0674,6.8864,-2549.562012
43.0178,308.2462,7.2229,-2566.33252
43.0456,308.215,8.2949,-2559.471436
42.9134,308.0928,5.9145,-2547.945557
42.987,308.2036,6.6363,-2561.084717
42.8923,308.1089,6.6669,-2547.281006
43.0749,308.0792,5.9887,-2546.968506
43.1368,308.221,8.463,-2559.356934
43.1432,308.2895,17.102,-2564.016357
42.8717,308.0798,6.5899,-2547.265869
43.044,308.1568,8.6011,-2555.686279
42.9914,308.1484,5.9693,-2555.418701
43.0886,308.2479,6.3393,-2562.881348
43.0005,308.1961,23.5658,-2560.950439
43.0538,308.182,35.9347,-2558.496094
42.8887,308.136,6.2001,-2547.825439
43.0189,308.2689,10.8515,-2572.337402
42.9811,308.2119,6.6191,-2557.783203
42.981,308.274,8.3811,-2564.619141
43.1102,308.0645,8.1176,-2545.538574
42.9649,308.094,50.1094,-2549.290771
42.8905,308.1955,6.4145,-2552.593018
43.0266,308.2089,6.5719,-2562.869873
43.1572,308.1901,18.7285,-2561.423584
43.0538,308.2003,6.5679,-2561.221436
43.1362,308.1798,12.0543,-2559.596191
42.9715,308.159,8.3666,-2553.358398
42.8952,308.2872,16.6271,-2563.463135
42.909,308.2674,6.4861,-2560.98584
43.1484,308.1547,12.3382,-2555.577393
42.9175,308.0971,16.2134,-2548.106689
42.9808,308.2713,7.7399,-2564.3125
42.9041,308.0396,27.7205,-2543.875732
43.0878,308.123,7.5958,-2549.69043
43.1132,308.1523,27.6333,-2565.286133
43.1145,308.1815,8.1998,-2558.55835
43.1319,308.1661,15.5462,-2557.360107
